job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
385cd301,fb15k-237,conve,1,search,1vsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.2755854362703165,0,73a9cdfc,1024.0,Adagrad,0.21390336369000637,10.0,16.0,xavier_normal_,0.0018873247612653649,-0.5211602966800146,lp,False,3.5860968316745983e-16,0.07161349921092429,-0.03248598240315914,0.48251593858003616,0.10548655828461051,0.11003059847280383,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.302316711443185,1,d1cd0790,512.0,Adam,0.018420493197368232,1.0,64.0,uniform_,9.844387887742932e-05,-0.25450956795607693,,True,7.215329469097798e-13,6.528946540790683e-18,-0.40912280790507793,0.22705333027988672,0.4589508194476366,0.24584714975208044,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2644705845006416,2,8ff28d39,128.0,Adagrad,0.001381714656652208,8.0,128.0,normal_,0.003903109167279497,-0.8527406893676333,lp,False,3.1095194791312257e-10,9.982991904570964e-11,0.07558088190853596,-0.025581550784409046,0.21155088301748037,0.3647953006438911,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0475432227063729,3,89ca310d,128.0,Adam,0.6569209528626869,4.0,64.0,xavier_uniform_,1.1481532781737016e-05,-0.4876637228055857,lp,True,3.507658216519438e-07,0.0003779279123449943,0.3688252279534936,0.291928319260478,0.40630080131813884,0.26628835359588265,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,230,,,,mean_reciprocal_rank_filtered_with_test,0.1887268710347162,4,f3948b76,512.0,Adagrad,0.002546561845283265,8.0,256.0,uniform_,0.03490679242858966,-0.9052307126928587,lp,False,1.2199676373991448e-14,1.6101768245372725e-11,-0.1467031231150031,-0.461295697838068,0.16929123410955071,0.15490091033279896,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,360,,,,mean_reciprocal_rank_filtered_with_test,0.2686552675898203,5,babd2769,1024.0,Adam,0.0004653301321587149,1.0,256.0,uniform_,0.5629854292058171,-0.14039500805607064,lp,True,3.165797514793209e-20,2.9000268180384746e-08,-0.27104283031076193,-0.21755179297178984,0.270176668651402,0.021037558559328318,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.2212244595630168,6,33ba2e62,256.0,Adagrad,0.11628956669432503,5.0,16.0,xavier_uniform_,0.000225757947305059,-0.7211073987339158,,False,0.0006192017181569808,2.2476017990365853e-20,0.24423321429640055,0.04342368897050619,0.025386065244674683,0.40207437239587307,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.2671484040846877,7,8571350c,256.0,Adam,0.0011222256035549713,9.0,16.0,xavier_uniform_,0.16064279260549305,-0.6469900137314293,,False,9.62248670103449e-19,1.7368238935505443e-12,-0.23300909623503685,-0.40565876103937626,0.33583243377506733,0.44556635012850165,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.3216082622701026,8,b8006b55,1024.0,Adagrad,0.037498905530219145,5.0,512.0,normal_,0.0007889315598891269,-0.24529193127268922,lp,True,0.07384840931548024,1.4602764713192907e-05,0.2510296441614628,0.35726793482899666,0.08857551869004965,0.06879126001149416,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.2488226114734816,9,2afb1a52,512.0,Adam,0.270813073958238,6.0,128.0,uniform_,5.905264292006576e-05,-0.9786309641325567,lp,False,4.532299270499855e-08,5.74720417499095e-19,0.12765881046652794,0.10479603428393602,0.47192414524033666,0.2005832470022142,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3214247565137582,10,beabb791,128.0,Adagrad,0.00785141098075356,2.0,64.0,normal_,0.006805696078506764,-0.38253791259134184,lp,True,6.1846935676896245e-15,2.6634395400367664e-07,-0.3566168583929539,-0.1503791967406869,0.2325131013058126,0.31575794611126184,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.2255414951347305,11,4b235ad4,128.0,Adam,0.05690248568361664,10.0,256.0,normal_,2.7776137195474846e-05,-0.7791726152782328,lp,False,5.633026927603452e-12,0.0038947235265209923,-0.08778657112270594,0.4151622671633959,0.39719558227807283,0.2875635586678982,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1309836660384588,12,40448f3c,512.0,Adagrad,0.0005706957940477963,3.0,32.0,xavier_normal_,0.013793927516264496,-0.3598337329939846,,True,6.186916819519893e-10,6.512277897627163e-15,0.42816443648189306,-0.339427649974823,0.15227340161800385,0.16432456718757749,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.3201150433507984,13,5210d0ab,1024.0,Adam,0.005351551578035601,7.0,32.0,uniform_,0.3192516537108772,-0.5949877899410017,lp,False,4.832326890537072e-06,1.2904974997084584e-09,0.052511862479150295,-0.09086192306131124,0.28331780759617686,0.03448566049337387,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.3106517990804106,14,1ab018ed,256.0,Adagrad,0.5169163459314299,0.0,256.0,xavier_normal_,0.00038058969193679814,-0.012625575957978086,lp,True,2.9849847968412625e-18,1.186208379230972e-16,-0.4632022166624665,0.17160152923315763,0.04618047783151269,0.419325013179332,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.3013811940850442,15,0945ba96,256.0,Adam,0.033418775379742624,1.0,128.0,xavier_normal_,0.043779406351360246,-0.45536063805138693,,False,0.0019564869004939337,3.785734518634557e-10,-0.02616922464221716,-0.3554828315973282,0.11861136043444276,0.3427263256162405,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1682940202184915,16,3e056f27,1024.0,Adagrad,0.0009843806997790984,6.0,64.0,normal_,1.723013228515051e-05,-0.9373820455389935,lp,True,8.443904215276007e-20,2.515908888805464e-17,0.4895939687266946,0.40497242100536823,0.363413795363158,0.20385781908407807,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2399271212040205,17,a2204034,512.0,Adam,0.009147956166012574,4.0,16.0,xavier_normal_,0.0002822135141670212,-0.17074299060588694,lp,False,3.8752017532127615e-14,0.0187835235203288,0.11613858584314585,0.14859421085566282,0.20099308714270592,0.08967822976410389,True
385cd301,fb15k-237,conve,1,search,1vsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.3062895414528087,18,b1256d20,128.0,Adagrad,0.30088399275202843,8.0,512.0,uniform_,0.842850565390997,-0.6909109296759683,lp,True,9.406214745410285e-07,2.1700480319851354e-14,-0.39987584110349417,-0.1041095769032836,0.43801448587328196,0.4588894979096949,False
385cd301,fb15k-237,conve,1,search,1vsAll,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.2927379058846592,19,9d28b9c0,128.0,Adam,0.0006538814004389161,0.0,32.0,normal_,0.002589500201809354,-0.08700673867811448,lp,False,1.1683076698098395e-10,8.477920302666041e-20,-0.1696216519922018,0.3381614424288273,0.17985255783423781,0.42263081995770335,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.3252400611722982,20,903e434e,512.0,Adagrad,0.06417066334002418,7.0,256.0,xavier_uniform_,0.10542090595131019,-0.5515092924986593,,True,2.281744953417927e-13,1.1235005476788283e-07,0.314595365896821,-0.4149946216493845,0.42723362939432263,0.06148384418338537,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.2224664649495651,21,99238c05,1024.0,Adam,0.4666100630543496,4.0,256.0,normal_,0.005338983223388992,-0.28666000674148084,lp,False,1.3402466863165213e-16,4.200843913440686e-12,0.18902728147804737,-0.17033520434051752,0.012264798395335674,0.1776164839975536,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3026043337432278,22,a61320a7,256.0,Adagrad,0.004606452989245235,10.0,64.0,xavier_uniform_,0.00016124012260778874,-0.820436829760801,lp,True,4.654159305268522e-05,9.703477832107508e-05,-0.2949385028332472,0.09069439489394426,0.2518038135021925,0.30842072796076536,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.1908431880658326,23,1b4ea8a9,256.0,Adam,0.14721349141459172,7.0,64.0,uniform_,0.027135173519903473,-0.8093690843361803,lp,True,1.7256137894051844e-17,1.0418805090496696e-06,0.30715158488601446,-0.48417945578694344,0.07788993045687675,0.35172005416825414,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.3375453612863558,24,003f5dc0,1024.0,Adagrad,0.011219044002893383,0.0,128.0,normal_,3.1815517993073523e-05,-0.32948575044416817,lp,False,2.35206798213764e-05,2.188922478378322e-18,-0.2080762991681695,0.27880136482417583,0.3150238925591111,0.22471215575933456,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.3051300858105218,25,20639ff1,512.0,Adam,0.0020682172081596673,9.0,512.0,uniform_,0.0007457103806390112,-0.5628364570948667,,True,3.5577427316222576e-09,3.7933864156665704e-06,-0.3346133762970567,0.02724494691938162,0.24550629639998078,0.1065004919655621,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2077750609272526,26,26fc5dc7,128.0,Adagrad,0.026292311560321788,2.0,16.0,xavier_uniform_,0.36506594505478035,-0.04492866071217694,lp,False,2.7270803649505808e-11,4.584503473856248e-13,0.1808506017550826,-0.22786233853548765,0.49042510939761996,0.47191542014479637,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.2977157571018677,27,cb70b2ba,128.0,Adam,0.0037409897775613926,6.0,512.0,xavier_normal_,0.0014182970113678656,-0.6792938733382616,lp,True,1.2683685641913829e-15,4.615476890356091e-16,0.38864384964108467,0.4624403044581413,0.1392684830352664,0.38096918258816004,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.2986545881451383,28,c7361749,512.0,Adagrad,0.9498603203009344,2.0,32.0,xavier_uniform_,0.16819037041072976,-0.2131414924872852,lp,False,7.843617697705113e-09,4.941404426405037e-09,-0.0961175374686718,-0.2922185119241476,0.37870637886226177,0.007993546780198812,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2799787701382948,29,61601c5a,1024.0,Adam,0.08122619037378215,9.0,32.0,normal_,0.012189194555693696,-0.9482819683139119,lp,True,0.01522543271676824,1.6826962521269986e-15,-0.470557052642107,-0.04456841666251421,0.05685433512553573,0.12815838027745485,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1665434477028086,30,3135ab4b,256.0,Adagrad,0.00030993187343113476,5.0,128.0,uniform_,6.171379995276218e-05,-0.4127332491723634,,False,1.674258892088152e-19,0.001033552042132354,0.013968240469694138,0.21784186456352472,0.3041381021030247,0.2627270161174238,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.2018103998476261,31,bae5e520,256.0,Adam,0.3421453885012853,10.0,32.0,xavier_normal_,0.08332159768745089,-0.22487979091061272,lp,True,0.004035850598642318,7.703438600386397e-16,0.08139882516115904,0.12670833710581064,0.33974094642326236,0.16059759771451354,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2512321896385799,32,c144c828,1024.0,Adagrad,0.010397271779147755,3.0,256.0,uniform_,0.0029946207314860175,-0.6366482456203271,lp,False,5.259554895134773e-20,0.0006465765593612701,-0.4343803422525525,-0.11235599685460329,0.08466702187433839,0.2912599826231599,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.3319408058882235,33,a28250fe,512.0,Adam,0.0008605427242831616,7.0,128.0,normal_,0.00012740707548154718,-0.40122596859140314,,True,8.037590327976079e-14,1.8207248011992484e-16,-0.061993193812668324,-0.3648278843611479,0.48364801052957773,0.4075490250252187,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.2266657115456586,34,56f3b49f,128.0,Adagrad,0.029228978056444425,0.0,32.0,xavier_uniform_,0.006175818916526681,-0.9916425987498928,lp,False,5.88960058554147e-07,2.779978597411122e-09,0.4540372071787715,0.38198791444301605,0.22078924998641014,0.046292138285934925,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.3141828508162247,35,a313e64a,128.0,Adam,0.004039166454272244,9.0,128.0,normal_,1.5240174119866998e-05,-0.35654944187668147,lp,True,4.773923523576368e-11,3.4123076950544536e-06,0.22280645370483398,-0.17966690938919783,0.4011041154153645,0.07253345847129822,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.3119138397312518,36,a7f7f8d5,512.0,Adagrad,0.4093506467909022,4.0,64.0,normal_,0.05415646064875516,-0.7506809076947533,lp,False,4.345953131471393e-13,1.4597385649275768e-13,-0.26142653822898865,0.06765839364379644,0.14836488431319594,0.44185463758185506,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,335,,,,mean_reciprocal_rank_filtered_with_test,0.2687594398257057,37,bea9b2a8,1024.0,Adam,0.07303818271086908,6.0,16.0,uniform_,0.745172541431282,-0.017115619728537257,lp,True,5.44665824315635e-17,8.075842559814348e-07,-0.13283709436655045,0.31622407399117947,0.2950417082756758,0.32751864567399025,False
be1429da,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3181848635318648,38,9471a058,256.0,Adagrad,0.0007438727473509385,2.0,512.0,xavier_normal_,0.000349263313800474,-0.6212668983790837,,False,8.818472366750616e-05,6.267821254387041e-19,0.3511446639895439,-0.4232276938855648,0.0344565911218524,0.18879199819639325,True
be1429da,fb15k-237,conve,1,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.2892422465337183,39,6e28b600,256.0,Adam,0.023088743237214947,4.0,256.0,normal_,0.20819345668246197,-0.5085756654677727,,False,2.7373975630836918e-17,3.77111529765762e-12,-0.36238047014921904,0.002383609302341938,0.35675879660993814,0.1432241415604949,False
15edb236,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1530292929765469,40,0326e85a,1024.0,Adagrad,0.0018153125019878193,8.0,16.0,uniform_,0.0012535591013003913,-0.09906356858835552,lp,True,1.1295733096263674e-05,3.1667878296730626e-05,0.15286195743829012,-0.23511693719774485,0.09377221390604973,0.27793463645502925,True
15edb236,fb15k-237,conve,1,search,1vsAll,valid,315,,,,mean_reciprocal_rank_filtered_with_test,0.3020800753403906,41,67289281,512.0,Adam,0.01280105422171556,1.0,64.0,normal_,7.631920469018278e-05,-0.8636315299756266,lp,False,5.735140900299844e-09,6.835120999368882e-20,0.28046726901084185,-0.49057956226170063,0.4628536398522556,0.39800410252064466,False
15edb236,fb15k-237,conve,1,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.284518657996507,42,31a0407f,128.0,Adagrad,0.1680549328692768,5.0,256.0,xavier_normal_,0.010783673717505453,-0.2753491885556374,lp,True,1.3307706861029602e-11,3.155250417851698e-08,-0.23501125257462263,0.25479451939463615,0.20764807844534516,0.02513837767764926,True
15edb236,fb15k-237,conve,1,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.319393189068292,43,ebceff3d,128.0,Adam,0.0003540070103420829,3.0,64.0,xavier_normal_,3.6817266162939965e-05,-0.8785241240172926,lp,False,6.739509191584579e-16,0.008445908213760967,-0.44182793982326984,-0.050985693000257015,0.4180151354521513,0.12169213825836778,True
15edb236,fb15k-237,conve,1,search,1vsAll,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.3172528547815084,44,9ea81864,512.0,Adagrad,0.0928235110330415,10.0,128.0,uniform_,0.021430812660357942,-0.48262460653813555,,True,1.9376475870929037e-08,1.4140343972665477e-14,0.04294799081981182,0.1938750771805644,0.15757691394537687,0.4869971554726362,False
15edb236,fb15k-237,conve,1,search,1vsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.1097320008420658,45,5fd3cfe4,1024.0,Adam,0.8365525416480696,1.0,512.0,xavier_normal_,0.4219708363343914,-0.7490495569881145,lp,False,0.007961164543460438,1.5287732022900815e-10,0.4143661465495825,0.437619024887681,0.27407944994047284,0.3688808591105044,True
15edb236,fb15k-237,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.1818867566206872,46,5ca32124,256.0,Adagrad,0.003293110060983893,7.0,16.0,normal_,0.0005896269853242093,-0.14325229576827958,lp,True,4.070434936168985e-19,1.4107645308515314e-17,-0.07017369009554386,-0.2994902804493904,0.021483299788087606,0.2417311016470194,False
15edb236,fb15k-237,conve,1,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.2985642832638295,47,169d418b,256.0,Adam,0.0015610129385907185,6.0,32.0,uniform_,0.027552034481229136,-0.32427884132903995,,False,0.0002155134586636164,6.914870190681815e-10,-0.3821035772562027,0.23543708305805922,0.06617392739281058,0.0039995391853153706,True
15edb236,fb15k-237,conve,1,search,1vsAll,valid,305,,,,mean_reciprocal_rank_filtered_with_test,0.3396921558668377,48,a50f7c80,1024.0,Adagrad,0.020821195649479294,2.0,128.0,xavier_normal_,1.3294582881762866e-05,-0.7828607908802293,lp,True,1.5810858775625747e-16,4.601934907246474e-17,0.10236425697803497,-0.003558351658284664,0.32673988165333867,0.38493264093995094,False
15edb236,fb15k-237,conve,1,search,1vsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.0749239314340069,49,c91acdc2,512.0,Adam,0.18895918769794867,9.0,512.0,xavier_uniform_,0.00017811140159692328,-0.047434932730915036,lp,False,1.067833478187795e-12,0.0026414624678316894,0.4798859730362892,-0.2551147863268852,0.24160566087812185,0.2512180623598397,True
