job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,transe.entity_embedder.regularize_weight,transe.relation_embedder.regularize_weight,transe.entity_embedder.dropout,transe.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,transe.l_norm,transe.entity_embedder.normalize.p,transe.relation_embedder.normalize.p
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.021069774513473,0,9bb5eaef,128.0,Adam,0.7099022804115046,0.0,512.0,normal_,0.00014001243501526487,-0.6580451435866114,lp,False,6.855169009722132e-06,1.5457371094031104e-14,0.13403013162314892,-0.47670987714082,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.1932437301735814,1,4e076fb6,256.0,Adam,0.0003087963948689647,3.0,64.0,normal_,0.009633377623633201,-0.9357788158362824,lp,False,6.956748643416662e-19,3.070657535361863e-19,0.43554373644292355,0.3836695896461606,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.030578240839749,2,cab19a6d,128.0,Adagrad,0.05704664730493948,7.0,128.0,uniform_,0.00020889003362866985,-0.3489974682744219,,True,4.781201844395402e-11,2.653315408342771e-07,-0.03946715407073498,-0.15857178810983896,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.178481931226832,3,1450e812,256.0,Adam,0.012990331065848518,4.0,256.0,xavier_normal_,0.037974177264505624,-0.5006653104154579,lp,True,0.004160727786397825,0.0002661659231981594,0.045411987230181694,0.3352317800745368,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2375323293145851,4,fb533843,128.0,Adagrad,0.2450079835535402,6.0,32.0,normal_,0.0012912706236109014,-0.21465457386023357,lp,False,7.870070032671419e-12,2.097978642148029e-11,-0.43269831500947475,-0.12282927613705397,[],[],1.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2795406118566438,5,5eb9ae2b,256.0,Adagrad,0.0010113574913199524,9.0,512.0,xavier_uniform_,0.10791595935991864,-0.4415540986947436,lp,False,3.443047326556842e-08,2.372861630085682e-16,-0.14046229235827923,0.028324025683104992,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.166089069071678,6,96ce613a,128.0,Adam,0.01915441963443991,1.0,16.0,xavier_normal_,2.5925866659310584e-05,-0.7805352066725865,,True,5.430751098095248e-17,2.7559615285204155e-09,0.2756362911313772,-0.3042028537020087,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.178467855026554,7,677b6e8d,256.0,Adagrad,0.14569696728314122,0.0,32.0,xavier_normal_,1.792971383274086e-05,-0.9763732074697409,lp,False,1.909818780024854e-12,1.1975495299807465e-12,-0.44025566056370735,0.16585061326622963,[],[],2.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.1981560595327202,8,6a25ada5,128.0,Adam,0.007662481869248483,10.0,256.0,normal_,0.16303491583674445,-0.30926847527496515,lp,True,0.015704771456889352,1.39708870551942e-05,0.08523320406675339,-0.37825281359255314,[],[],1.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0331036239463038,9,65702964,256.0,Adam,0.03214684978585973,7.0,32.0,normal_,0.001994637587646827,-0.034456414681840686,,True,1.3355859340106347e-17,2.2180130899049717e-10,0.34719567000865936,0.4722393825650215,[],[],1.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.2133568799900199,10,9b2d9c11,128.0,Adagrad,0.0017111779706360014,3.0,256.0,xavier_uniform_,0.02567129553164395,-0.7423398379539978,lp,False,1.2892179432177716e-07,1.749928928552101e-17,-0.24030491337180138,-0.1963603850454092,[],[],2.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.1340743318051397,11,9a33acc3,256.0,Adam,0.43219690688687445,5.0,128.0,xavier_normal_,0.0005791421274994441,-0.4041492016643379,lp,False,0.0003983231296120838,8.099270764738727e-16,0.23532135039567947,0.3087955880910158,[],[],1.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,375,,,,mean_reciprocal_rank_filtered_with_test,0.1787057998957442,12,bf75b216,128.0,Adagrad,0.00234877012041565,5.0,64.0,uniform_,0.00331805596820547,-0.8190591771683842,lp,True,1.3385626281415373e-15,0.0006991908209451615,-0.34904924407601357,-0.022174417972564697,[],[],2.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0420528119263704,13,e6cc1d70,256.0,Adagrad,0.09351627246724299,2.0,512.0,xavier_uniform_,4.930869530637494e-05,-0.5872841007518954,,True,2.755976238600097e-09,1.9601878627308508e-08,-0.07976232096552849,0.11567282490432262,[],[],2.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.1688498421683419,14,6f7b13a5,128.0,Adam,0.0005020589077656659,8.0,16.0,uniform_,0.7031055716621617,-0.12720091706375591,lp,False,1.1106399506876106e-20,2.4669534300119774e-20,0.44161999225616455,-0.34077032282948494,[],[],1.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.0870849052453129,15,9fdf664c,256.0,Adam,0.001233811525361202,8.0,64.0,uniform_,0.05009438369785262,-0.9634485770685971,,True,2.277281554738284e-10,7.272529524316079e-14,-0.33779886458069086,-0.4679872002452612,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0321864710868441,16,efda7ae6,128.0,Adagrad,0.023659942457150984,2.0,128.0,xavier_normal_,0.0009928029644903085,-0.25191260092669165,lp,False,1.8923967340078298e-19,0.05632910383461653,0.19965667556971312,0.23995976895093918,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,365,,,,mean_reciprocal_rank_filtered_with_test,0.148900747611919,17,0250469d,256.0,Adagrad,0.015291617882962572,0.0,16.0,uniform_,0.0683505955510469,-0.02940756339686923,lp,False,1.9500553259222662e-05,8.682761453907869e-07,0.4928696183487773,-0.1459886971861124,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.0274758779734058,18,43cb096d,128.0,Adam,0.2943116894881439,10.0,512.0,xavier_uniform_,4.035894530025453e-05,-0.692855931788031,lp,True,1.9432874541261176e-14,1.0266512638373086e-18,-0.10659764055162668,0.437492448836565,[],[],1.0,2.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.2044402127664314,19,ab29c622,256.0,Adagrad,0.00041285031917219977,1.0,256.0,normal_,0.4038975670577907,-0.4067890957158804,,True,2.6995607419869804e-16,3.1679775811430134e-12,0.10527622234076262,-0.07309100404381752,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0223429936304845,20,e5eeb71e,128.0,Adam,0.07776212250336265,9.0,32.0,uniform_,8.86867932678553e-05,-0.8710130751136783,lp,False,8.974191138412338e-09,4.105494389637382e-05,-0.49838532600551844,0.34408695809543133,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.1201631753234602,21,b16102bb,256.0,Adam,0.0053010290567062635,6.0,256.0,xavier_uniform_,0.007406001914694984,-0.5976738901686948,lp,False,2.336486002507435e-11,1.1854233461164706e-09,-0.19784792605787516,-0.250604048371315,[],[],1.0,2.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.291986005667237,22,dd627be3,128.0,Adagrad,0.9947018391111345,4.0,32.0,xavier_normal_,0.0002755326422283887,-0.18690852875867858,lp,True,0.0009117597971280879,9.98797727896805e-17,0.3428253410384059,0.041131289675831795,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.020114991139373,23,19228304,256.0,Adam,0.1307911457733958,3.0,64.0,normal_,0.00037203058168691345,-0.07023230232714672,lp,False,5.621191375001464e-07,3.033265907807983e-06,-0.38244480546563864,-0.42606400791555643,[],[],2.0,-1.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.1895281284529155,24,b3a71f95,128.0,Adagrad,0.0006997814889599949,7.0,128.0,uniform_,0.005238742951844967,-0.6528728541793487,,True,4.683329874060589e-18,2.5449273707777683e-13,0.017618698067963123,0.1550677614286542,[],[],1.0,2.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.088901758425114,25,04a4c253,256.0,Adagrad,0.5925739250217503,9.0,16.0,normal_,6.413243176101999e-05,-0.8783003378224,lp,True,0.057877771263425554,5.2347568491619366e-18,0.28788277972489595,-0.24809302855283022,[],[],1.0,-1.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.1570030697533504,26,7b667a3d,128.0,Adam,0.0031336482118882753,1.0,512.0,xavier_uniform_,0.5329909876212354,-0.33595023048241623,lp,False,4.0211084770362144e-13,6.776693163756737e-11,-0.1751690050587058,0.45756559912115335,[],[],2.0,2.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.2463369577808668,27,8bd19575,256.0,Adagrad,0.038850493678561866,8.0,512.0,normal_,1.3593084926344413e-05,-0.5604955257759895,lp,False,5.053925971972891e-20,0.00453226235679891,0.17745175678282976,-0.032876147888600826,[],[],1.0,2.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0720272972470238,28,485de33f,128.0,Adam,0.0020105998152605367,2.0,16.0,xavier_uniform_,0.2120681255370063,-0.22516697066789493,,True,9.259868644118613e-10,5.3646596401897675e-15,-0.2813752805814147,0.26090339105576277,[],[],2.0,-1.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.0499978106008964,29,d5e49ff4,256.0,Adam,0.1795911597196735,5.0,128.0,uniform_,0.0031489926441137695,-0.49363143848758184,lp,True,5.148428597421434e-15,5.859750072382008e-20,-0.02038878109306097,-0.35539362113922834,[],[],2.0,2.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1729908625828699,30,3f8b09e3,128.0,Adagrad,0.009402360446899046,5.0,64.0,xavier_normal_,0.016489606956288257,-0.7832985388464201,lp,False,8.035878007113153e-05,4.557908504045599e-08,0.3764265375211835,0.0638895770534873,[],[],1.0,-1.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.2405138383946393,31,87abb560,256.0,Adam,0.37870602871466846,2.0,512.0,xavier_uniform_,0.12330209262143262,-0.1983975444239564,lp,True,2.618560134953665e-15,1.2852902297765557e-07,0.47267462965101004,0.18140846025198698,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0241811699564041,32,e8265d45,128.0,Adagrad,0.002601793331132427,8.0,16.0,xavier_normal_,1.578308441474018e-05,-0.5159040121297072,,False,5.1766824495814896e-05,1.667878474106303e-19,-0.11090826708823442,-0.39381088968366385,[],[],1.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0281799368617675,33,e9aee51e,256.0,Adagrad,0.08423271544030127,6.0,128.0,uniform_,0.01937423070397459,-0.7653176103794668,lp,False,8.548093552655685e-20,2.921823992314589e-14,-0.3176954286172986,0.4878126000985503,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.2007150598356857,34,ecef5c9e,128.0,Adam,0.0005765212942511373,4.0,32.0,xavier_uniform_,0.0017719335084011335,-0.4578284226182848,lp,True,1.4094141089960289e-09,0.024585457061579722,0.20387574937194586,-0.21193384658545256,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.2570341181476333,35,9fb1c824,256.0,Adagrad,0.1690754536240189,7.0,64.0,uniform_,0.004493250398510215,-0.6730969288666733,lp,True,0.03141680625666743,5.660854429496281e-09,-0.209162306971848,0.29310400504618883,[],[],1.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.2912101856554747,36,e3fe6b6a,128.0,Adam,0.006827891488743097,3.0,128.0,xavier_normal_,0.0006442007072139339,-0.10388397711212738,,False,2.425507520399753e-13,4.390451357269589e-16,0.31614533718675375,-0.006483049131929874,[],[],2.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.1228829450474051,37,9fa06867,256.0,Adam,0.036299690107716914,0.0,16.0,normal_,0.9541366909290409,-0.3649628029467258,lp,False,1.014684761753545e-06,1.1154795770208136e-11,0.11668215598911047,0.0999963590875268,[],[],2.0,2.0,-1.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0211416226559158,38,ae5b76d5,128.0,Adagrad,0.0014712668875027765,10.0,512.0,uniform_,5.4349387047850046e-05,-0.9207405103843659,lp,True,6.674629809429905e-18,0.00013171852715024207,-0.4716137694194913,-0.32509411592036486,[],[],1.0,-1.0,2.0
b2b7f65a,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.1539013769336327,39,e0a8d735,256.0,Adam,0.01118946134963112,9.0,512.0,xavier_uniform_,0.00015153149154057332,-0.8343379253528733,,False,1.5458718468123598e-11,3.527859559357664e-17,0.3071164945140481,0.20575412176549435,[],[],1.0,-1.0,-1.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.1347191359468562,40,0eea9b72,128.0,Adagrad,0.27497745557410613,1.0,16.0,xavier_normal_,0.3267946282813388,-0.387936033357419,lp,True,0.0005414077564596116,4.1813666754530707e-10,-0.17178919445723295,-0.49237537011504173,[],[],2.0,2.0,2.0
b2b7f65a,fb15k-237,transe,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.2254079731162674,41,4fe273c3,256.0,Adagrad,0.0008960012512928787,4.0,128.0,normal_,0.00022559844284237955,-0.14339703302485862,lp,True,4.175230013389197e-16,7.5280518051236045e-06,-0.4015259323641658,0.399380499497056,[],[],2.0,-1.0,2.0
ae740e66,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.1611027526420373,42,dbe85a80,128.0,Adam,0.022275429614888567,6.0,64.0,xavier_uniform_,0.012245863077013072,-0.5719844818372186,lp,False,1.7532880842539004e-08,5.847756426408378e-13,0.014391475357115269,-0.17428293079137802,[],[],1.0,2.0,-1.0
ae740e66,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,250,,,,mean_reciprocal_rank_filtered_with_test,0.1783987827915597,43,75845b79,256.0,Adagrad,0.004367401979700117,3.0,32.0,uniform_,0.0012185560035929666,-0.2932422234022337,,False,1.3733113399092171e-05,1.2306368321817817e-20,-0.008143584243953228,0.3196463882923126,[],[],2.0,2.0,2.0
ae740e66,fb15k-237,transe,0,search,negative_sampling,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.2528664768676932,44,7d6cfe65,128.0,Adam,0.6406372340120704,7.0,256.0,xavier_normal_,0.029434822206633918,-0.991350599446483,lp,True,1.0833990634273454e-14,1.0338907546963857e-08,0.40406781528145075,-0.10724414698779583,[],[],1.0,-1.0,-1.0
ae740e66,fb15k-237,transe,0,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.2518221369760479,45,128c05c5,256.0,Adam,0.0003427718129504311,10.0,32.0,xavier_uniform_,2.4517682536819316e-05,-0.7273492082905583,lp,True,3.7490030966717225e-10,0.0012902605152272004,0.16505397204309702,0.012784551829099655,[],[],1.0,2.0,-1.0
ae740e66,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0527751382001621,46,7ae6e534,128.0,Adagrad,0.04969480481230978,0.0,256.0,xavier_normal_,0.08288750175588036,-0.05047323980174023,lp,False,3.471183159178158e-19,1.6680877051911671e-15,-0.30916914623230696,-0.28866359777748585,[],[],2.0,-1.0,2.0
ae740e66,fb15k-237,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.2020418705000712,47,4832d3f0,256.0,Adagrad,0.04430029478747102,5.0,256.0,xavier_normal_,0.00590965209069751,-0.8544946744732186,lp,True,7.271069753737944e-09,2.1420580781739352e-18,0.4075056929141283,-0.4105129614472389,[],[],2.0,2.0,-1.0
ae740e66,fb15k-237,transe,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0659278262671086,48,e9d1340b,128.0,Adam,0.0018162225595380955,5.0,32.0,uniform_,0.0004939977557601381,-0.422250887934016,lp,False,2.5198528270209596e-20,1.686164796097475e-06,-0.051620760932564735,0.13951695896685123,[],[],1.0,-1.0,2.0
ae740e66,fb15k-237,transe,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.0511063392188836,49,b983b459,256.0,Adam,0.1991533332344073,8.0,256.0,xavier_normal_,0.6059182143857385,-0.17142586581035513,,False,0.0001612404631928756,0.029484511929291128,-0.25010702200233936,-0.23252684995532036,[],[],1.0,2.0,2.0
