job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2698442189971362,52,8a0f19f1,1024.0,Adam,0.716077601567034,8.0,256.0,normal_,0.0005515289763075237,-0.0435267632416263,lp,False,1.7645396860141504e-18,0.0001612404631928756,0.47208389174193144,-0.25010702200233936,[],[],9.73726512864232,0.033035768661648035,0.4717546347528696,True
38a840aa,umls,conve,1,search,negative_sampling,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.7477162835056796,53,d53a2c3b,128.0,Adagrad,0.014967150105761294,4.0,32.0,uniform_,0.38169156173233615,-0.8142627015328034,lp,True,6.713601017503869e-07,6.558328765014422e-16,-0.1560434466227889,0.14603115059435368,[],[],4.865944599732757,0.2900190483778715,0.033046862576156855,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6353076396544287,50,2f99f213,128.0,Adam,0.07702390564585078,8.0,512.0,xavier_normal_,0.0021542673835437,-0.14310710682476868,lp,False,7.829440062137813e-11,3.5937072848020325e-17,-0.30619746167212725,-0.14393367804586887,[],[],2.6539843156933784,0.12313536368310452,0.21745795151218772,True
38a840aa,umls,conve,1,search,negative_sampling,valid,360,,,,mean_reciprocal_rank_filtered_with_test,0.6971945733380464,45,fade0e78,1024.0,Adagrad,0.0008542197078048271,1.0,16.0,normal_,0.06974259973940754,-0.9997947506642622,,True,2.951618556856559e-18,2.8660332740218097e-07,0.0675506005063653,0.25679932720959187,[],[],7.740243980661035,0.36643151054158807,0.2777476431801915,False
38a840aa,umls,conve,1,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.8815450843857842,54,e0570769,512.0,Adam,0.00432044301179152,10.0,64.0,xavier_uniform_,0.03613069889756321,-0.3656297638701833,lp,False,1.2653273355541338e-15,7.884582331812068e-13,0.3364381855353713,0.04903596080839634,[],[],0.8228929992765188,0.4035403742454946,0.1222372967749834,False
38a840aa,umls,conve,1,search,negative_sampling,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.9143588762341832,56,b04055e4,256.0,Adagrad,0.30221051179136643,3.0,128.0,uniform_,1.2859700459033275e-05,-0.5265231076350994,lp,True,0.00047653194820937146,0.007539440370308867,-0.03529142867773771,-0.4137087631970644,[],[],5.655475277453661,0.14462018106132746,0.43743674317374825,True
38a840aa,umls,conve,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8841701577777511,55,49ad8eba,256.0,Adam,0.008075938432554117,0.0,128.0,uniform_,0.004024832104166546,-0.6215349135720729,lp,True,1.8831722691254432e-14,7.057859359277895e-08,0.0001764092594385147,0.3742113448679447,[],[],4.232097631320357,0.07407438568770885,0.4604656691662967,False
38a840aa,umls,conve,1,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.7876657123214628,51,4eef632a,512.0,Adagrad,0.49768295801394175,7.0,64.0,xavier_uniform_,0.00011802426403820404,-0.26679573282562197,lp,False,0.007083885688228909,1.3510317364214458e-16,-0.37163569778203964,-0.22914309799671173,[],[],9.121118653565645,0.3153868899680674,0.020755338482558727,True
38a840aa,umls,conve,1,search,negative_sampling,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.7615030206785611,57,ee28eac5,1024.0,Adam,0.04316664957517532,4.0,16.0,xavier_uniform_,0.0002129583658712698,-0.8990458799502347,,True,1.242781913158913e-09,0.001822271871114531,-0.09487410075962543,-0.4671797826886177,[],[],2.293504513800144,0.41499575367197394,0.36329182609915733,True
38a840aa,umls,conve,1,search,negative_sampling,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.8385448806856307,59,8f61621e,128.0,Adagrad,0.0005434515574020452,10.0,512.0,uniform_,0.6895745947071577,-0.2401100456135813,lp,False,4.676564166552591e-17,2.972084658968412e-12,0.27883343026041985,0.07416294142603874,[],[],7.475875774398446,0.1580592030659318,0.1784912501461804,False
38a840aa,umls,conve,1,search,negative_sampling,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.8052964473794575,61,f9ee4435,128.0,Adam,0.16274162536554296,1.0,16.0,xavier_uniform_,0.001195354798980426,-0.7876936883148364,lp,True,1.1793030727866313e-19,1.4583207955147228e-18,0.1833669450134039,-0.07529914379119873,[],[],5.000260341912508,0.4914234736934304,0.07200688822194934,True
38a840aa,umls,conve,1,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.9070761276900404,63,e57a3588,1024.0,Adagrad,0.0029968353169008205,6.0,512.0,normal_,0.1800511808638359,-0.07408596577649929,lp,False,4.492168447066839e-08,1.162371958524796e-10,-0.4447198621928692,0.4614793248474598,[],[],0.228102570399642,0.24814354022964835,0.38620186876505613,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.8123092183306173,62,f87100bb,512.0,Adam,0.002108420547282963,5.0,256.0,xavier_uniform_,0.021873121396820284,-0.6899027551311161,lp,True,2.515110061608777e-05,3.805666337977669e-14,-0.2136691939085722,0.23076662048697472,[],[],8.393628159537911,0.019627413246780634,0.22873935475945473,False
38a840aa,umls,conve,1,search,negative_sampling,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.7362309555334547,65,31fb25e8,256.0,Adagrad,0.08883252288366211,9.0,32.0,uniform_,3.0429268828438984e-05,-0.42111527993298137,,False,9.577218220807283e-13,2.5298987429258168e-06,0.41252218186855316,-0.3690001294016838,[],[],3.2506055012345314,0.2785333003848791,0.2900315900333226,True
38a840aa,umls,conve,1,search,negative_sampling,valid,305,,,,mean_reciprocal_rank_filtered_with_test,0.6041945943071798,60,e877746e,256.0,Adam,0.0018896875967022813,7.0,256.0,xavier_uniform_,0.014350499194999124,-0.8956334019443206,lp,False,3.8028061704348015e-08,4.002955497268174e-06,0.13912107702344656,0.09205395076423883,[],[],2.9097274970263243,0.4869009810499847,0.030274201184511185,True
38a840aa,umls,conve,1,search,negative_sampling,valid,335,,,,mean_reciprocal_rank_filtered_with_test,0.8102352399767542,64,d4588b58,512.0,Adagrad,0.09003824566823795,0.0,32.0,uniform_,2.2593910698978433e-05,-0.24257266418581824,lp,True,1.0111535641309077e-19,9.517443875508887e-14,-0.4871442122384906,-0.4490598840638995,[],[],8.11193523928523,0.24582212697714567,0.4665703703649342,False
38a840aa,umls,conve,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.326589455633807,68,d7ae6f77,1024.0,Adam,0.13663507120667967,10.0,64.0,uniform_,0.0007843055013517426,-0.6111382696896699,lp,False,5.642368947751818e-13,3.8773939737905424e-11,-0.2338765086606145,-0.24910840671509504,[],[],1.1177057772874832,0.017305996268987656,0.18410768313333392,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7039592251455857,66,2cb5cddb,128.0,Adagrad,0.003695320118796329,4.0,128.0,xavier_uniform_,0.13367841705015265,-0.2778980756065901,,True,1.4988047238759561e-05,1.1055334334696048e-18,0.39439959917217493,0.3540171468630433,[],[],5.988111170008779,0.2740108040161431,0.37329896818846464,True
38a840aa,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.4712881076555311,67,72302254,128.0,Adam,0.04113820249205828,6.0,64.0,xavier_uniform_,0.0003434857203330765,-0.702924361319542,lp,False,0.01177872438435054,4.4506786517220695e-12,0.05236608814448118,-0.35586955677717924,[],[],6.491087656468153,0.07664387347176671,0.3761913888156414,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4600149985471386,58,fa47cae3,1024.0,Adagrad,0.0005903555559811181,1.0,128.0,normal_,0.8782607283990161,-0.4087307348557562,lp,True,3.090996343478274e-14,0.004812096728515351,-0.32153075095266104,0.24412606749683619,[],[],1.4057431649416685,0.31966154649853706,0.06639474676921964,True
38a840aa,umls,conve,1,search,negative_sampling,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.7143140453502445,70,77274875,512.0,Adam,0.00637670197662705,9.0,512.0,uniform_,0.006491232714564634,-0.792143276768634,,False,5.640302636206857e-17,4.357355739992034e-17,-0.08261071238666773,0.45042496267706156,[],[],9.405852826312184,0.4192704139277339,0.2839311803691089,True
38a840aa,umls,conve,1,search,negative_sampling,valid,345,,,,mean_reciprocal_rank_filtered_with_test,0.8563310120003355,73,0ca4f457,256.0,Adagrad,0.5725778056069222,5.0,16.0,xavier_normal_,0.00015033001412819328,-0.06875520037942562,lp,True,1.4816112206040324e-09,5.530296760131666e-08,0.2892753006890416,-0.08658238034695387,[],[],4.574796035885811,0.16062869457527995,0.21921715419739485,False
38a840aa,umls,conve,1,search,negative_sampling,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.8689139898569306,71,aa78f3a7,256.0,Adam,0.004254023076079293,2.0,16.0,xavier_uniform_,0.048116059677143566,-0.03242060021365989,lp,True,3.78979274113231e-18,0.019521255093196164,-0.26194229535758495,0.12522522266954184,[],[],5.37317437119782,0.12081406684592366,0.13287858851253986,True
38a840aa,umls,conve,1,search,negative_sampling,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.7789464377186781,72,5c2fd5cb,512.0,Adagrad,0.3365350167571531,6.0,512.0,xavier_normal_,1.9822724831668442e-05,-0.8246555251682084,,False,9.966768764708373e-11,1.1858457880409604e-12,0.10996517539024353,-0.2711723567917943,[],[],0.48262767493724823,0.361909132450819,0.3230819688178599,False
38a840aa,umls,conve,1,search,negative_sampling,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.7096315629643165,75,402c9630,1024.0,Adam,0.06258294626128705,4.0,128.0,uniform_,0.002869161679383409,-0.44323435452336446,lp,True,0.0007420520909515944,2.2858065084697167e-07,0.35663620196282864,-0.03264677990227938,[],[],8.727482091635466,0.39901799988001585,0.0425714417360723,False
38a840aa,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.5048808466437404,74,61f5de6a,128.0,Adagrad,0.0010195448553800405,8.0,64.0,xavier_normal_,0.10749456942144744,-0.6646746830681152,lp,False,1.9508847480536918e-15,1.1578846359727393e-17,-0.017159070819616318,0.42673908080905676,[],[],3.544195545837283,0.1422988879494369,0.4778574379161,True
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6825318599771137,76,db4e3861,128.0,Adam,0.6604710807475632,1.0,256.0,xavier_uniform_,0.0004282025995750943,-0.3709567164707649,,True,8.442445381726974e-12,1.6461800829655473e-15,-0.4295050520449877,-0.4238948794081807,[],[],3.9787959307432175,0.4446840020827949,0.2716415021568537,False
38a840aa,umls,conve,1,search,negative_sampling,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.6814149727850604,79,81e02646,1024.0,Adagrad,0.015736768496554025,7.0,32.0,normal_,0.23931936492556444,-0.5220697063848097,lp,False,0.00022399773558193716,0.00024998226080292455,0.19866948947310448,0.03859045263379812,[],[],8.751869024708867,0.20162150543183088,0.2079376638866961,True
38a840aa,umls,conve,1,search,negative_sampling,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.7993673312883436,69,bb5b9f5f,512.0,Adam,0.0004095380058896525,3.0,16.0,uniform_,0.00737530473347646,-0.15549547214899206,lp,True,6.068593245326749e-07,1.907081249135211e-20,0.45981120504438877,0.26881548669189215,[],[],2.0011332165449858,0.03560537472367287,0.4274281649850309,True
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3433429741420629,77,e0cfceff,256.0,Adagrad,0.022150985589989017,10.0,512.0,normal_,4.4945674144478865e-05,-0.9867769647228345,lp,False,1.610656150522992e-18,2.467095726158046e-09,-0.1664755418896675,-0.1316581266000867,[],[],7.145681511610746,0.2942938250489533,0.11661944258958101,False
38a840aa,umls,conve,1,search,negative_sampling,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.5893704935085554,81,dabf957e,256.0,Adam,0.24256484969178538,9.0,128.0,normal_,0.6173917965520667,-0.7259917195615637,lp,True,2.1485490774266085e-09,2.333903598240127e-19,-0.45174102671444416,0.026422876864671707,[],[],2.2264946438372135,0.29827067255973816,0.2509483443573117,True
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7272980578837951,80,b0ba5e1d,512.0,Adagrad,0.0057777021657825734,4.0,64.0,xavier_normal_,0.00024331036918103345,-0.38493953573283735,,False,3.172418038194605e-16,1.432773407593122e-10,0.17403073236346245,-0.38926565647125244,[],[],7.3890486266463995,0.05494400905445218,0.18968282034620643,False
38a840aa,umls,conve,1,search,negative_sampling,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.8059069861663631,78,9149ac53,1024.0,Adam,0.0010806649722180806,5.0,32.0,normal_,0.0001041033191133748,-0.7534365239382163,lp,True,4.2963512718625526e-14,3.328479095030797e-14,0.4214997384697199,-0.18199055641889572,[],[],4.30149176158011,0.20533508760854602,0.4096605838276446,False
38a840aa,umls,conve,1,search,negative_sampling,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.4905135733949626,82,37937444,128.0,Adagrad,0.058432632454361054,1.0,256.0,uniform_,0.004460810609147737,-0.10818768651928745,lp,False,0.0634580345944284,1.740705849571984e-05,-0.20628952234983444,0.2966862581670284,[],[],9.210368357598782,0.4642857974395156,0.09543890692293644,True
38a840aa,umls,conve,1,search,negative_sampling,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.8730996722824003,85,a7fbf282,128.0,Adam,0.011142238826220105,10.0,16.0,xavier_normal_,3.258405226365935e-05,-0.9350730461579095,,True,2.6479076744339424e-06,1.1186742696122179e-08,-0.3647442888468504,-0.29017992317676544,[],[],8.307077577337623,0.13818477001041174,0.15503301937133074,False
38a840aa,umls,conve,1,search,negative_sampling,valid,340,,,,mean_reciprocal_rank_filtered_with_test,0.8201395046491564,83,7441e166,1024.0,Adagrad,0.8811876774416042,3.0,512.0,xavier_uniform_,0.02088767374296061,-0.20387211576434783,lp,False,3.9577043119811515e-13,1.6804144952166588e-16,0.009642258286476135,0.18427208438515663,[],[],3.183299992233515,0.3795726145617664,0.33986027678474784,True
38a840aa,umls,conve,1,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.7968684471458014,87,09221043,512.0,Adam,0.02315566442756342,6.0,128.0,xavier_normal_,0.1902769422484776,-0.5873380200644769,lp,True,1.863737016965222e-20,0.00161252442909758,0.2699855174869299,0.38324664160609245,[],[],5.08919533342123,0.3580886800773442,0.059839068446308374,True
38a840aa,umls,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.6981596215370974,86,adf6e6ac,256.0,Adagrad,0.0003771143980581292,0.0,64.0,normal_,0.0011061613559407216,-0.3009573370111175,lp,False,2.7847467082128484e-08,2.0198746575813836e-11,-0.10238353535532951,-0.02919364720582962,[],[],0.29783048667013645,0.10107488185167313,0.4995226729661226,False
38a840aa,umls,conve,1,search,negative_sampling,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.6166869087453268,84,3b66149c,256.0,Adam,0.11209687470834993,3.0,64.0,normal_,0.3465717370285134,-0.33152423219352956,lp,False,2.8341425134915913e-19,2.6410116304718342e-18,0.07505195867270231,0.19283662922680378,[],[],9.806993119418621,0.1799825942143798,0.3983534900471568,True
38a840aa,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.7892796803105828,88,7dd00ce4,512.0,Adagrad,0.0016083525122415605,9.0,128.0,xavier_uniform_,0.0006213388305720684,-0.5607764610778541,lp,True,4.228342482212675e-07,6.484945022657926e-07,-0.29734141286462545,-0.3289939407259226,[],[],4.954879516735673,0.42323201103135943,0.0831807698123157,False
38a840aa,umls,conve,1,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.6974839286570169,90,27373d5d,1024.0,Adam,0.0024159731377868055,1.0,512.0,xavier_normal_,6.375790558296305e-05,-0.17928666940928428,lp,False,4.1121808513617115e-05,3.234417113144568e-13,-0.0447500953450799,-0.09779294021427631,[],[],6.794254621490836,0.3392480765469372,0.3012063507921994,False
38a840aa,umls,conve,1,search,negative_sampling,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.9210022534329468,89,3637113c,128.0,Adagrad,0.21689517196248104,7.0,16.0,uniform_,0.010441057451400004,-0.9637096046181861,,True,6.141154630843959e-12,0.09322863373974143,0.3295396538451314,0.48604934848845005,[],[],1.571276132017374,0.08037270605564117,0.24088997766375542,True
38a840aa,umls,conve,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.5498815431185295,92,85da17d6,128.0,Adam,0.0007220037188383761,4.0,512.0,uniform_,1.3965143792098153e-05,-0.009361340671759089,lp,False,2.810244003171901e-15,5.391817741578606e-10,0.24139735754579306,-0.49156383611261845,[],[],0.9121426288038492,0.25451963394880295,0.009588624350726604,False
38a840aa,umls,conve,1,search,negative_sampling,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.743257066223519,93,1c2bf085,1024.0,Adagrad,0.034395041709279865,8.0,16.0,xavier_normal_,0.03402122316243191,-0.8484557766560279,lp,True,0.004157022052975062,5.646662746031755e-20,-0.38629510533064604,0.09647268243134022,[],[],5.724869482219219,0.01323764817789197,0.4483230928890407,True
38a840aa,umls,conve,1,search,negative_sampling,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.7524268963585602,95,f39fb4a5,512.0,Adam,0.36919346050536495,2.0,32.0,xavier_normal_,0.07432727245628573,-0.4819349010822084,,False,1.3761224176636314e-10,6.53316229906983e-05,-0.1466991575434804,0.3340211007744074,[],[],2.567157093435526,0.2261287267319858,0.16634779470041394,True
38a840aa,umls,conve,1,search,negative_sampling,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.8347193244044766,91,07e2b1b1,256.0,Adagrad,0.00998305060926616,6.0,256.0,normal_,0.0019767721612178497,-0.6252350369918998,lp,True,2.0335916448458237e-17,8.204884672051425e-15,0.47909692022949457,-0.19102713651955128,[],[],7.67323418520391,0.4830347588285804,0.3521261103451252,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.8468095276253355,94,840e36a1,256.0,Adam,0.05346439140788481,1.0,16.0,normal_,0.027083912668121497,-0.8350024583426583,lp,False,6.078312770685888e-09,3.1881308156387975e-05,0.3770916713401675,-0.16301623359322548,[],[],2.1797574684023857,0.06481393333524466,0.4449064829386771,False
38a840aa,umls,conve,1,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.8626536737921779,97,f049815b,512.0,Adagrad,0.0012689950568465112,8.0,512.0,xavier_uniform_,3.602343503312443e-05,-0.056925402290793126,lp,True,2.3121850772765437e-16,3.299206674813551e-15,-0.24855229910463095,0.3002644255757332,[],[],6.957103246822953,0.323671184014529,0.0051927026361227036,True
38a840aa,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.8531515671431653,98,ac20ee82,1024.0,Adam,0.004979060444726724,3.0,256.0,uniform_,0.0014475769776072108,-0.6756925194150583,lp,False,1.1649995726019017e-13,1.2315117467953772e-09,-0.4718504259362817,0.007540106773376465,[],[],3.7958608474582434,0.40765415178611875,0.3477291250601411,True
38a840aa,umls,conve,1,search,negative_sampling,valid,375,,,,mean_reciprocal_rank_filtered_with_test,0.7032773538601179,99,fbb93cbb,128.0,Adagrad,0.27040834695139543,10.0,32.0,xavier_normal_,0.20843311602995881,-0.46743446070339534,,True,0.04430179760632508,1.4957413300987761e-19,0.1558110387995839,-0.3927522711455822,[],[],8.944681826978922,0.16442476212978363,0.16293225204572082,False
38a840aa,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.8002323080425614,96,f7438847,128.0,Adam,0.0003277256223871198,2.0,128.0,normal_,0.0001840541969312229,-0.5135557765209209,lp,False,3.6732420137962437e-06,1.542417861695806e-13,0.30645329412072897,0.3952934667468071,[],[],8.578424090519547,0.49872978776693344,0.08757762843742967,True
