job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,cp.entity_embedder.regularize_weight,cp.relation_embedder.regularize_weight,cp.entity_embedder.dropout,cp.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.2882302773965371,49,560a27aa,1024.0,Adam,0.1236788357952374,9.0,128.0,xavier_normal_,0.6297308153361383,-0.21483553640874098,lp,False,1.9385018533360443e-10,0.03257082184098149,-0.26516555342823267,-0.16165881790220737,[],[],0.34779418259859085
38a187ee,wnrr,cp,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0033314848857721,52,49d7cd27,256.0,Adagrad,0.01316528910135205,0.0,32.0,xavier_uniform_,0.00020709751070397604,-0.7315838058719039,lp,True,4.520578539388281e-15,2.5877579016458066e-12,0.22938061691820621,0.3585581947118044,[],[],7.881251461803913
38a187ee,wnrr,cp,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0265610027879024,54,147c9ed6,1024.0,Adam,0.24445511803449382,10.0,16.0,uniform_,0.10717054890531573,-0.36365250013543293,,True,2.34907244811156e-18,6.830581664955724e-20,-0.13607923593372107,-0.11169612407684326,[],[],1.9969460368156433
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0005120137999854,55,88e21394,256.0,Adagrad,0.0007022500146317912,2.0,256.0,xavier_uniform_,0.002258163603672515,-0.8149736437250301,lp,False,0.00013589895829543502,5.321832697208712e-11,0.3576548881828785,0.43042166903615,[],[],9.462120234966278
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.4080925616451055,36,df057803,512.0,Adagrad,0.022072687298568615,2.0,64.0,xavier_normal_,0.027508810111490156,-0.5053672726560198,lp,False,1.6087722624031069e-12,2.8779988470766272e-06,0.09672955237329006,-0.4071730123832822,[],[],5.60470568947494
38a187ee,wnrr,cp,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1688399192292044,53,4e1945b7,128.0,Adam,0.0036643439136415184,6.0,512.0,normal_,1.3580111204597916e-05,-0.05044700191322715,lp,True,3.063379324580852e-08,3.618391164347744e-15,-0.3812575014308095,0.10382826533168554,[],[],3.0613921862095594
38a187ee,wnrr,cp,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.3469988647541405,57,fcb1a9a7,1024.0,Adagrad,0.00048238020814176893,8.0,256.0,normal_,3.63885645000502e-05,-0.18509519571551114,lp,False,2.4288090151692872e-05,6.720788680934979e-09,0.2815431961789727,-0.294696444645524,[],[],1.6269762441515923
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.0146007047488489,59,fd40f51b,256.0,Adam,0.16759342037133287,4.0,64.0,normal_,0.021310459974333368,-0.636108778688414,,True,5.414219245913351e-20,5.48223727167548e-19,-0.19254141673445702,0.22597082145512104,[],[],9.082537405192852
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0088773826744969,58,2edcca7d,512.0,Adam,0.005331917630118992,0.0,128.0,xavier_normal_,0.0008567727805859002,-0.9498501359349583,lp,True,1.3043899207950127e-06,2.7237390861185837e-14,-0.44541008211672306,-0.24934920947998762,[],[],5.850122859701514
38a187ee,wnrr,cp,1,search,negative_sampling,valid,375,,,,mean_reciprocal_rank_filtered_with_test,0.2866638223827867,56,b1daa376,128.0,Adagrad,0.03217972353409504,8.0,16.0,xavier_uniform_,0.13907311447863857,-0.4946232582402509,lp,False,8.787069875722522e-12,0.00032664877923497274,0.044421601109206676,0.3026939118281007,[],[],3.3164223935455084
38a187ee,wnrr,cp,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3503542694514255,44,e078b974,512.0,Adam,0.0017313951380689366,1.0,32.0,normal_,0.0005494953414089346,-0.5966877616713662,lp,False,1.6240546967075614e-17,1.73120939665283e-08,-0.07497503608465195,-0.039783273823559284,[],[],6.805915338918567
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.110308773516037,61,fef5e1ee,128.0,Adagrad,0.9400077337465614,10.0,128.0,xavier_uniform_,0.4817068253708773,-0.08384617997809307,,True,0.00455371582394898,2.1190076280772377e-17,0.41566107887774706,0.47081352677196264,[],[],4.340650541707873
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.0141694453018781,63,9c144383,1024.0,Adagrad,0.007018293655239345,6.0,64.0,xavier_normal_,5.868090700324948e-05,-0.26771937485967756,lp,True,4.891643166424837e-14,1.2382671094770273e-12,0.16071715857833624,-0.4943140149116516,[],[],0.7176109403371811
38a187ee,wnrr,cp,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0121872486373509,62,26fe2346,256.0,Adam,0.06580668542060701,3.0,512.0,uniform_,0.006962813032216299,-0.7861170038340147,lp,False,4.167101871288813e-09,0.0010341375170607708,-0.31441602669656277,0.04741455987095833,[],[],8.260986432433128
38a187ee,wnrr,cp,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0392861036226477,65,39edc085,1024.0,Adagrad,0.15887391589934993,9.0,512.0,xavier_normal_,0.0007559194561980105,-0.5369491391074657,,True,2.32226519620682e-09,4.317856333192833e-08,0.050843559205532074,-0.0005939966067671776,[],[],6.721046399325132
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.044119335116724,64,3f59cd0a,256.0,Adam,0.00044828101596210715,0.0,64.0,normal_,0.15802828276795242,-0.01861254095377396,lp,False,1.2328436882862106e-13,3.3636306267533202e-18,-0.4545482723042369,0.44749338645488024,[],[],4.264345597475767
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0062961521789912,67,8e0bc2e2,512.0,Adam,0.03050691734874842,5.0,256.0,uniform_,3.9220751359705255e-05,-0.332979487394765,lp,False,0.0017357227536573345,2.5603443374260765e-13,-0.21510739717632532,-0.45511710457503796,[],[],0.6413060147315264
38a187ee,wnrr,cp,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0193687393701461,69,4295142f,128.0,Adagrad,0.004954779260784866,6.0,16.0,xavier_uniform_,0.01973538164067545,-0.8458820999086835,lp,True,3.0330567243359334e-17,0.0032192185034631594,0.30578736402094364,0.02408679388463497,[],[],8.176117511466146
38a187ee,wnrr,cp,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.00896406519468,66,cb8bfabb,512.0,Adam,0.8912671599709399,3.0,32.0,xavier_normal_,5.4033686199222324e-05,-0.24544036584291606,,True,1.948286088033854e-11,6.296611439653086e-10,-0.33652795758098364,-0.25575118884444237,[],[],1.7020789626985788
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.0004083615977589,68,7cc1f06b,128.0,Adagrad,0.0016087058394769007,6.0,128.0,normal_,0.007546312696161469,-0.7007282743582688,lp,False,8.264269519726999e-07,8.09014601241139e-19,0.18554507568478584,0.20240642130374908,[],[],9.16860737837851
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0426599129140573,71,4bb098b5,1024.0,Adagrad,0.062389671778688094,9.0,32.0,xavier_uniform_,0.0006209516006397804,-0.8851965411613509,lp,False,8.166976793660162e-20,3.6608066242972317e-14,0.42266655527055264,-0.21039632055908442,[],[],5.936192814260721
38a187ee,wnrr,cp,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.3208399089292703,60,555f8b91,256.0,Adam,0.006521467402780054,2.0,512.0,uniform_,0.4274411986920482,-0.43424398900909345,lp,True,1.1464020125950176e-05,2.908942483581215e-05,-0.08365940768271685,0.2791218860074878,[],[],3.3915250934660435
38a187ee,wnrr,cp,1,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0084559164631893,72,ccc2851b,512.0,Adagrad,0.0008580766577918422,1.0,512.0,xavier_normal_,0.6799820867717286,-0.2993632257965486,lp,False,7.653955847733824e-08,2.7389447243681957e-20,0.23784753773361444,-0.0881622415035963,[],[],1.9206405151635408
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0074534985134298,70,547d620a,128.0,Adam,0.4744207830687996,8.0,32.0,uniform_,0.00019214059199106366,-0.7542224657186959,,True,9.079921713993234e-13,3.352270130249258e-10,-0.27238085493445396,0.3915069308131933,[],[],9.377250717952847
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0093925572887563,75,cf587b3e,1024.0,Adam,0.012232376648214542,7.0,128.0,xavier_normal_,0.004768728497968896,-0.5660767334161233,lp,True,0.00025060457854461795,1.3917537786287213e-05,-0.027202704921364784,-0.3836315041407943,[],[],5.519836153835058
38a187ee,wnrr,cp,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0076173079508892,74,b1e7e4c9,256.0,Adagrad,0.11726593385395823,4.0,32.0,xavier_uniform_,0.00017753117606881025,-0.11469455900588066,lp,False,9.031931044220558e-19,1.1624914971103108e-15,0.4987727580592036,0.06490589398890734,[],[],2.9850866459310055
38a187ee,wnrr,cp,1,search,negative_sampling,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.3628711838744232,73,6c54f835,1024.0,Adam,0.0006525783122995868,5.0,16.0,xavier_normal_,0.0310008397352821,-0.980515042524999,lp,False,2.900672051039868e-15,4.2484522392741074e-16,-0.405291847884655,-0.3430143306031823,[],[],7.137249726802111
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0081435010554213,77,ca9b01d0,256.0,Adagrad,0.23174754977168777,4.0,128.0,xavier_uniform_,1.2017242412428544e-05,-0.46370574224119077,,True,4.2609313143243545e-10,3.46501332140863e-07,0.11951298732310534,0.14611489605158567,[],[],4.67093588784337
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0117008495896602,79,b5958152,512.0,Adagrad,0.003405313453405647,2.0,64.0,xavier_uniform_,0.0988849412600021,-0.15350426944865836,lp,True,1.6934058817666566e-16,0.024231107503234227,0.3665222516283393,-0.13836156949400902,[],[],0.4228963050991297
38a187ee,wnrr,cp,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0037216222356948,80,c0cc3ebb,128.0,Adam,0.020924295582580518,10.0,256.0,uniform_,0.0024524061316289663,-0.66793513349724,lp,False,0.07516984552603516,2.90613630888752e-11,-0.14277965389192104,0.31939180195331573,[],[],7.967320838943124
38a187ee,wnrr,cp,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0073710720084887,78,da7ea5f7,512.0,Adam,0.059241581670060744,7.0,256.0,xavier_uniform_,7.578824008705782e-05,-0.26354741368304,lp,True,7.280642527313436e-18,3.535824890725685e-17,0.08326403517276049,0.4999851891770959,[],[],7.517157820984721
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.001006715142106,83,8a602deb,128.0,Adagrad,0.010292381471334718,4.0,16.0,uniform_,0.01107188209812723,-0.8076386828763131,lp,False,0.00043953145947017583,2.931580727916246e-08,-0.4220214709639549,-0.05210919212549925,[],[],0.05213621072471142
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0151083939312788,82,78e5ddcb,1024.0,Adagrad,0.6600257827574914,0.0,256.0,xavier_normal_,0.00042322305396402067,-0.622071794247059,lp,False,3.370849731314555e-14,0.0012018169331043708,-0.1846557017415762,0.04436349309980869,[],[],4.847051054239273
38a187ee,wnrr,cp,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0281058923146719,85,3ec20d23,256.0,Adam,0.001991964233801143,9.0,64.0,xavier_normal_,0.3047463876871238,-0.07242447777272198,,True,6.149450930645609e-10,1.479770112518187e-12,0.3363768747076392,-0.4763702917844057,[],[],7.390211969614029
38a187ee,wnrr,cp,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0047573015417955,86,c2d4acb9,1024.0,Adagrad,0.046831050312521785,2.0,64.0,uniform_,0.0011067456771831534,-0.9564024257753696,lp,True,2.7814067490400176e-06,3.2896029069392294e-19,-0.30643355473876,0.24464434012770653,[],[],2.8097153082489967
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0220060027895118,87,3bb520f9,256.0,Adam,0.004612443363498795,10.0,512.0,xavier_normal_,0.2211860343427603,-0.47413915530246675,lp,False,2.0461267882396725e-20,3.963918090350823e-09,0.21550357434898615,-0.29701247066259384,[],[],5.26490930467844
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3026605453943845,81,269eb870,512.0,Adam,0.18833408893776687,6.0,32.0,xavier_uniform_,2.8021721131904813e-05,-0.15867358703530388,lp,False,2.2838880057794809e-07,0.0002807228106620089,0.45470045786350965,0.2891446715220809,[],[],9.825449204072356
38a187ee,wnrr,cp,1,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.0134013571390291,88,8bab2c5c,128.0,Adagrad,0.00032035338592304786,2.0,128.0,xavier_normal_,0.013479500683854612,-0.6451501522300113,,True,5.104324795553036e-12,2.2820726522892197e-14,-0.05173374153673649,-0.22139562387019396,[],[],2.292144512757659
38a187ee,wnrr,cp,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.001625454260789,89,12a6b255,1024.0,Adam,0.0024348113120068963,4.0,128.0,xavier_uniform_,0.04348217610544279,-0.5258983324084431,lp,False,2.21944424837121e-19,3.206183840668615e-11,0.14342190697789192,0.4112572018057108,[],[],3.6456886678934097
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0002987721324674,91,6a35fd8f,256.0,Adagrad,0.0247682127652198,8.0,16.0,xavier_normal_,1.7631662172893203e-05,-0.043327501318845885,lp,True,5.9636064091889e-05,4.012547071839543e-20,-0.36691473331302404,-0.10888900049030781,[],[],6.111106052994728
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.0008902732840319,90,5c64edb7,512.0,Adagrad,0.0006065686805566324,8.0,512.0,uniform_,0.0673974561033083,-0.3551158723047375,,True,2.323916831021097e-13,3.097239069520184e-15,-0.11966123897582293,0.11688652727752924,[],[],8.796645952388644
38a187ee,wnrr,cp,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3723789484153551,76,130404f3,128.0,Adam,0.355920573035556,0.0,32.0,xavier_normal_,0.0017484578504167844,-0.8412858305475301,lp,False,2.0663752404536106e-08,2.4209822411819732e-06,0.40617833100259304,-0.4346355302259326,[],[],1.253117872402072
38a187ee,wnrr,cp,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0055646456301644,93,0d5a4b95,512.0,Adagrad,0.015124580437032223,10.0,64.0,normal_,0.995564027630246,-0.19143584182333195,lp,False,0.018670058272881776,8.476299868475086e-07,-0.49838131945580244,0.15658781584352255,[],[],8.546419581398368
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0124978924866326,95,12712a34,128.0,Adam,0.08688688214419316,1.0,512.0,uniform_,0.00026893060383817403,-0.7371774241925589,lp,True,3.986967051660818e-17,6.784636201800713e-17,0.02656131237745285,-0.3544637681916356,[],[],1.0907058324664831
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.003250067691388,94,2f88fd02,1024.0,Adam,0.0013548746205705997,3.0,16.0,xavier_uniform_,0.003407059481670606,-0.926910054688491,,True,1.1022547162349915e-10,3.027472585212588e-12,0.2714954111725092,0.36209511384367943,[],[],4.010620675981045
38a187ee,wnrr,cp,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0340056347076878,97,917bfd5f,256.0,Adagrad,0.44979887585540523,6.0,256.0,xavier_normal_,0.00012125574360831219,-0.3789120977253281,lp,False,7.747880472520399e-16,0.03866440863945671,-0.2377001503482461,-0.18008824437856674,[],[],6.544473730027676
38a187ee,wnrr,cp,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.01987735016533,98,6dde5c16,512.0,Adam,0.0007447260689423426,1.0,32.0,xavier_uniform_,0.000244271559721126,-0.7164959061261919,lp,True,3.272150823374226e-11,0.0038767848988003942,-0.17015031073242426,-0.07252056431025267,[],[],1.7221232503652573
38a187ee,wnrr,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0045675297827019,99,98498d35,128.0,Adagrad,0.26360556066066926,10.0,512.0,xavier_normal_,0.5293479552858362,-0.22989679873255076,lp,False,1.7414352306419125e-15,3.0325498004610717e-13,0.32360335625708103,0.3758653113618493,[],[],9.265713319182396
38a187ee,wnrr,reciprocal_relations_model,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.3444939288326055,84,4b200daf,1024.0,Adagrad,0.00299505079774815,5.0,32.0,normal_,0.0001313151317599322,-0.41853259179851965,,False,0.008130337912543967,5.64871347186953e-18,0.0687815323472023,-0.3992436695843935,[],[],5.642668707296252
38a187ee,wnrr,cp,1,search,negative_sampling,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.3288486709544433,92,17679767,256.0,Adam,0.01830910511485326,3.0,128.0,uniform_,0.00637385587007737,-0.9006742737372685,lp,True,1.431820036195618e-16,7.073693978566007e-08,-0.409225064329803,0.08051812089979649,[],[],3.1771988701075315
38a187ee,wnrr,cp,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3745093047029499,96,5476c76b,1024.0,Adagrad,0.0009724107719186049,7.0,256.0,uniform_,1.1256021469812976e-05,-0.0031462206905613632,lp,True,2.752073335225259e-13,9.490877029530797e-05,0.4401302244514227,-0.32737257331609726,[],[],6.7009982373565435
